"","lake_ID","age_sky","sample_start_depth","proxy_ID","response"
"447","TheLoch",1952.4406779661,3.75,"master_chl",0.247181510710259
"448","TheLoch",1952.4406779661,3.75,"perc_chlb",0.437840290381125
"449","TheLoch",1952.4406779661,3.75,"perc_diatox",0.97598182408309
"450","TheLoch",1952.4406779661,3.75,"del15N_zscore",0.290534135739754
"451","TheLoch",1948.20338983051,4,"percC",7.69
"452","TheLoch",1948.20338983051,4,"percN",0.54
"453","TheLoch",1948.20338983051,4,"CN",16.59
"454","TheLoch",1948.20338983051,4,"del13C",-23.82
"455","TheLoch",1948.20338983051,4,"del15N",3.93
"456","TheLoch",1948.20338983051,4,"fuco",23.5
"457","TheLoch",1948.20338983051,4,"oscil",0
"458","TheLoch",1948.20338983051,4,"aphan",3
"459","TheLoch",1948.20338983051,4,"diadino",6.6
"460","TheLoch",1948.20338983051,4,"myxo",16.8
"461","TheLoch",1948.20338983051,4,"allo",32.2
"462","TheLoch",1948.20338983051,4,"diato",620.9
"463","TheLoch",1948.20338983051,4,"lutein",260.7
"464","TheLoch",1948.20338983051,4,"cantha",17.9
"465","TheLoch",1948.20338983051,4,"b_car",343.2
"466","TheLoch",1948.20338983051,4,"chl_ap",77.9
"467","TheLoch",1948.20338983051,4,"echine",29.7
"468","TheLoch",1948.20338983051,4,"pheo_a",444.5
"469","TheLoch",1948.20338983051,4,"phaeo_b",223.1
"470","TheLoch",1948.20338983051,4,"chla_pheoa",624.5
"471","TheLoch",1948.20338983051,4,"chlb_pheob",403.1
"472","TheLoch",1948.20338983051,4,"PI",0.404949381327334
"473","TheLoch",1948.20338983051,4,"UVR_index",0
"474","TheLoch",1948.20338983051,4,"all_chl",702.4
"475","TheLoch",1948.20338983051,4,"all_diat",627.5
"476","TheLoch",1948.20338983051,4,"AD_ratio",0.0518602029312289
"477","TheLoch",1948.20338983051,4,"master_chl",0.241448692152918
"478","TheLoch",1948.20338983051,4,"perc_chlb",0.501912260967379
"479","TheLoch",1948.20338983051,4,"perc_diatox",0.994235388310649
"480","TheLoch",1948.20338983051,4,"del15N_zscore",0.402416846397299
"481","TheLoch",1943.96610169492,4.25,"percC",7.55
"482","TheLoch",1943.96610169492,4.25,"percN",0.52
"483","TheLoch",1943.96610169492,4.25,"CN",16.87
"484","TheLoch",1943.96610169492,4.25,"del13C",-23.77
"485","TheLoch",1943.96610169492,4.25,"del15N",4.05
"486","TheLoch",1943.96610169492,4.25,"fuco",7.2
"487","TheLoch",1943.96610169492,4.25,"oscil",0
"488","TheLoch",1943.96610169492,4.25,"aphan",1.3
"489","TheLoch",1943.96610169492,4.25,"diadino",5.5
"490","TheLoch",1943.96610169492,4.25,"myxo",18.4
"491","TheLoch",1943.96610169492,4.25,"allo",34.6
"492","TheLoch",1943.96610169492,4.25,"diato",635.9
"493","TheLoch",1943.96610169492,4.25,"lutein",248.9
"494","TheLoch",1943.96610169492,4.25,"cantha",17.9
"495","TheLoch",1943.96610169492,4.25,"b_car",237.9
"496","TheLoch",1943.96610169492,4.25,"chl_ap",71.7
"497","TheLoch",1943.96610169492,4.25,"echine",22.6
"498","TheLoch",1943.96610169492,4.25,"pheo_a",384.7
"499","TheLoch",1943.96610169492,4.25,"phaeo_b",226.8
"500","TheLoch",1943.96610169492,4.25,"chla_pheoa",538.2
"501","TheLoch",1943.96610169492,4.25,"chlb_pheob",380.3
"502","TheLoch",1943.96610169492,4.25,"PI",0.399012217312191
"503","TheLoch",1943.96610169492,4.25,"UVR_index",0
"504","TheLoch",1943.96610169492,4.25,"all_chl",609.9
"505","TheLoch",1943.96610169492,4.25,"all_diat",641.4
"506","TheLoch",1943.96610169492,4.25,"AD_ratio",0.0544110709231011
"507","TheLoch",1943.96610169492,4.25,"master_chl",0.224677985948478
"508","TheLoch",1943.96610169492,4.25,"perc_chlb",0.589550298934234
"509","TheLoch",1943.96610169492,4.25,"perc_diatox",1.18153102935712
"510","TheLoch",1943.96610169492,4.25,"del15N_zscore",0.626182267712389
"511","TheLoch",1927.01694915254,5.25,"percC",7.57
"512","TheLoch",1927.01694915254,5.25,"percN",0.54
"513","TheLoch",1927.01694915254,5.25,"CN",16.3
"514","TheLoch",1927.01694915254,5.25,"del13C",-23.51
"515","TheLoch",1927.01694915254,5.25,"del15N",4.23
"516","TheLoch",1927.01694915254,5.25,"fuco",7.9
"517","TheLoch",1927.01694915254,5.25,"oscil",0
"518","TheLoch",1927.01694915254,5.25,"aphan",0
"519","TheLoch",1927.01694915254,5.25,"diadino",4.6
"520","TheLoch",1927.01694915254,5.25,"myxo",14.1
"521","TheLoch",1927.01694915254,5.25,"allo",32.7
"522","TheLoch",1927.01694915254,5.25,"diato",690.3
"523","TheLoch",1927.01694915254,5.25,"lutein",254.5
"524","TheLoch",1927.01694915254,5.25,"cantha",16
"525","TheLoch",1927.01694915254,5.25,"b_car",331.2
"526","TheLoch",1927.01694915254,5.25,"chl_ap",72.1
"527","TheLoch",1927.01694915254,5.25,"echine",26
"528","TheLoch",1927.01694915254,5.25,"pheo_a",365.7
"529","TheLoch",1927.01694915254,5.25,"phaeo_b",180.8
"530","TheLoch",1927.01694915254,5.25,"chla_pheoa",510.5
"531","TheLoch",1927.01694915254,5.25,"chlb_pheob",325.6
"532","TheLoch",1927.01694915254,5.25,"PI",0.39595296691277
"533","TheLoch",1927.01694915254,5.25,"UVR_index",0
"534","TheLoch",1927.01694915254,5.25,"all_chl",582.6
"535","TheLoch",1927.01694915254,5.25,"all_diat",694.9
"536","TheLoch",1927.01694915254,5.25,"AD_ratio",0.0473707083876575
"537","TheLoch",1927.01694915254,5.25,"master_chl",0.234076947946977
"538","TheLoch",1927.01694915254,5.25,"perc_chlb",0.494394312277823
"539","TheLoch",1927.01694915254,5.25,"perc_diatox",1.35220372184133
"540","TheLoch",1927.01694915254,5.25,"del15N_zscore",0.961830399685025
"541","TheLoch",1918.54237288136,5.75,"percC",6.85
"542","TheLoch",1918.54237288136,5.75,"percN",0.48
"543","TheLoch",1918.54237288136,5.75,"CN",16.52
"544","TheLoch",1918.54237288136,5.75,"del13C",-23.59
"545","TheLoch",1918.54237288136,5.75,"del15N",4.39
"546","TheLoch",1918.54237288136,5.75,"fuco",6.5
"547","TheLoch",1918.54237288136,5.75,"oscil",0
"548","TheLoch",1918.54237288136,5.75,"aphan",0
"549","TheLoch",1918.54237288136,5.75,"diadino",3.9
"550","TheLoch",1918.54237288136,5.75,"myxo",16.3
"551","TheLoch",1918.54237288136,5.75,"allo",38.3
"552","TheLoch",1918.54237288136,5.75,"diato",784.4
"553","TheLoch",1918.54237288136,5.75,"lutein",284.2
"554","TheLoch",1918.54237288136,5.75,"cantha",19.6
"555","TheLoch",1918.54237288136,5.75,"b_car",413.8
"556","TheLoch",1918.54237288136,5.75,"chl_ap",83.2
"557","TheLoch",1918.54237288136,5.75,"echine",36.1
"558","TheLoch",1918.54237288136,5.75,"pheo_a",405.8
"559","TheLoch",1918.54237288136,5.75,"phaeo_b",239.4
"560","TheLoch",1918.54237288136,5.75,"chla_pheoa",566.8
"561","TheLoch",1918.54237288136,5.75,"chlb_pheob",400.4
"562","TheLoch",1918.54237288136,5.75,"PI",0.396747166091671
"563","TheLoch",1918.54237288136,5.75,"UVR_index",0
"564","TheLoch",1918.54237288136,5.75,"all_chl",650
"565","TheLoch",1918.54237288136,5.75,"all_diat",788.3
"566","TheLoch",1918.54237288136,5.75,"AD_ratio",0.0488271290158083
"567","TheLoch",1918.54237288136,5.75,"master_chl",0.22103239978034
"568","TheLoch",1918.54237288136,5.75,"perc_chlb",0.589945786101528
"569","TheLoch",1918.54237288136,5.75,"perc_diatox",1.38390966831334
"570","TheLoch",1918.54237288136,5.75,"del15N_zscore",1.26018429477181
"571","TheLoch",1901.59322033898,6.75,"percC",7.9
"572","TheLoch",1901.59322033898,6.75,"percN",0.53
"573","TheLoch",1901.59322033898,6.75,"CN",17.5
"574","TheLoch",1901.59322033898,6.75,"del13C",-23.63
"575","TheLoch",1901.59322033898,6.75,"del15N",4.02
"576","TheLoch",1901.59322033898,6.75,"fuco",5.5
"577","TheLoch",1901.59322033898,6.75,"oscil",0
"578","TheLoch",1901.59322033898,6.75,"aphan",0
"579","TheLoch",1901.59322033898,6.75,"diadino",2.5
"580","TheLoch",1901.59322033898,6.75,"myxo",7.9
"581","TheLoch",1901.59322033898,6.75,"allo",36.2
"582","TheLoch",1901.59322033898,6.75,"diato",639
"583","TheLoch",1901.59322033898,6.75,"lutein",249.1
"584","TheLoch",1901.59322033898,6.75,"cantha",16.1
"585","TheLoch",1901.59322033898,6.75,"b_car",353.9
"586","TheLoch",1901.59322033898,6.75,"chl_ap",72
"587","TheLoch",1901.59322033898,6.75,"echine",27.3
"588","TheLoch",1901.59322033898,6.75,"pheo_a",342.8
"589","TheLoch",1901.59322033898,6.75,"phaeo_b",172.1
"590","TheLoch",1901.59322033898,6.75,"chla_pheoa",480.7
"591","TheLoch",1901.59322033898,6.75,"chlb_pheob",310
"592","TheLoch",1901.59322033898,6.75,"PI",0.402275379229872
"593","TheLoch",1901.59322033898,6.75,"UVR_index",0
"594","TheLoch",1901.59322033898,6.75,"all_chl",552.7
"595","TheLoch",1901.59322033898,6.75,"all_diat",641.5
"596","TheLoch",1901.59322033898,6.75,"AD_ratio",0.0566510172143975
"597","TheLoch",1901.59322033898,6.75,"master_chl",0.234963366842733
"598","TheLoch",1901.59322033898,6.75,"perc_chlb",0.502042007001167
"599","TheLoch",1901.59322033898,6.75,"perc_diatox",1.3293114208446
"600","TheLoch",1901.59322033898,6.75,"del15N_zscore",0.570240912383616
"601","TheLoch",1884.64406779661,7.75,"percC",7.83
"602","TheLoch",1884.64406779661,7.75,"percN",0.53
"603","TheLoch",1884.64406779661,7.75,"CN",17.28
"604","TheLoch",1884.64406779661,7.75,"del13C",-23.36
"605","TheLoch",1884.64406779661,7.75,"del15N",4.31
"606","TheLoch",1884.64406779661,7.75,"fuco",7.2
"607","TheLoch",1884.64406779661,7.75,"oscil",0
"608","TheLoch",1884.64406779661,7.75,"aphan",0
"609","TheLoch",1884.64406779661,7.75,"diadino",2.5
"610","TheLoch",1884.64406779661,7.75,"myxo",17.3
"611","TheLoch",1884.64406779661,7.75,"allo",41.9
"612","TheLoch",1884.64406779661,7.75,"diato",801.3
"613","TheLoch",1884.64406779661,7.75,"lutein",303.1
"614","TheLoch",1884.64406779661,7.75,"cantha",20.7
"615","TheLoch",1884.64406779661,7.75,"b_car",413.4
"616","TheLoch",1884.64406779661,7.75,"chl_ap",83.5
"617","TheLoch",1884.64406779661,7.75,"echine",24.4
"618","TheLoch",1884.64406779661,7.75,"pheo_a",361.6
"619","TheLoch",1884.64406779661,7.75,"phaeo_b",248.8
"620","TheLoch",1884.64406779661,7.75,"chla_pheoa",516.3
"621","TheLoch",1884.64406779661,7.75,"chlb_pheob",403.5
"622","TheLoch",1884.64406779661,7.75,"PI",0.427820796460177
"623","TheLoch",1884.64406779661,7.75,"UVR_index",0
"624","TheLoch",1884.64406779661,7.75,"all_chl",599.8
"625","TheLoch",1884.64406779661,7.75,"all_diat",803.8
"626","TheLoch",1884.64406779661,7.75,"AD_ratio",0.052290028703357
"627","TheLoch",1884.64406779661,7.75,"master_chl",0.222942787145122
"628","TheLoch",1884.64406779661,7.75,"perc_chlb",0.688053097345133
"629","TheLoch",1884.64406779661,7.75,"perc_diatox",1.5520046484602
"630","TheLoch",1884.64406779661,7.75,"del15N_zscore",1.11100734722842
"631","TheLoch",1876.16949152542,8.25,"percC",7.83
"632","TheLoch",1876.16949152542,8.25,"percN",0.55
"633","TheLoch",1876.16949152542,8.25,"CN",16.62
"634","TheLoch",1876.16949152542,8.25,"del13C",-23.58
"635","TheLoch",1876.16949152542,8.25,"del15N",4.16
"636","TheLoch",1876.16949152542,8.25,"fuco",7.1
"637","TheLoch",1876.16949152542,8.25,"oscil",0
"638","TheLoch",1876.16949152542,8.25,"aphan",0
"639","TheLoch",1876.16949152542,8.25,"diadino",4.7
"640","TheLoch",1876.16949152542,8.25,"myxo",12.8
"641","TheLoch",1876.16949152542,8.25,"allo",34.2
"642","TheLoch",1876.16949152542,8.25,"diato",617.5
"643","TheLoch",1876.16949152542,8.25,"lutein",267.8
"644","TheLoch",1876.16949152542,8.25,"cantha",16.8
"645","TheLoch",1876.16949152542,8.25,"b_car",330.5
"646","TheLoch",1876.16949152542,8.25,"chl_ap",72.5
"647","TheLoch",1876.16949152542,8.25,"echine",24
"648","TheLoch",1876.16949152542,8.25,"pheo_a",375.4
"649","TheLoch",1876.16949152542,8.25,"phaeo_b",215.9
"650","TheLoch",1876.16949152542,8.25,"chla_pheoa",511.4
"651","TheLoch",1876.16949152542,8.25,"chlb_pheob",351.9
"652","TheLoch",1876.16949152542,8.25,"PI",0.362280234416622
"653","TheLoch",1876.16949152542,8.25,"UVR_index",0
"654","TheLoch",1876.16949152542,8.25,"all_chl",583.9
"655","TheLoch",1876.16949152542,8.25,"all_diat",622.2
"656","TheLoch",1876.16949152542,8.25,"AD_ratio",0.0553846153846154
"657","TheLoch",1876.16949152542,8.25,"master_chl",0.204880988249473
"658","TheLoch",1876.16949152542,8.25,"perc_chlb",0.575119872136388
"659","TheLoch",1876.16949152542,8.25,"perc_diatox",1.20746969104419
"660","TheLoch",1876.16949152542,8.25,"del15N_zscore",0.831300570584555
"661","TheLoch",1867.69491525424,8.75,"percC",7.25
"662","TheLoch",1867.69491525424,8.75,"percN",0.53
"663","TheLoch",1867.69491525424,8.75,"CN",16.11
"664","TheLoch",1867.69491525424,8.75,"del13C",-23.43
"665","TheLoch",1867.69491525424,8.75,"del15N",4.43
"666","TheLoch",1867.69491525424,8.75,"fuco",11.2
"667","TheLoch",1867.69491525424,8.75,"oscil",0
"668","TheLoch",1867.69491525424,8.75,"aphan",0
"669","TheLoch",1867.69491525424,8.75,"diadino",5
"670","TheLoch",1867.69491525424,8.75,"myxo",15
"671","TheLoch",1867.69491525424,8.75,"allo",39.1
"672","TheLoch",1867.69491525424,8.75,"diato",662.9
"673","TheLoch",1867.69491525424,8.75,"lutein",316
"674","TheLoch",1867.69491525424,8.75,"cantha",18.4
"675","TheLoch",1867.69491525424,8.75,"b_car",434.3
"676","TheLoch",1867.69491525424,8.75,"chl_ap",84.6
"677","TheLoch",1867.69491525424,8.75,"echine",29.8
"678","TheLoch",1867.69491525424,8.75,"pheo_a",468.6
"679","TheLoch",1867.69491525424,8.75,"phaeo_b",251
"680","TheLoch",1867.69491525424,8.75,"chla_pheoa",639.1
"681","TheLoch",1867.69491525424,8.75,"chlb_pheob",421.5
"682","TheLoch",1867.69491525424,8.75,"PI",0.363849765258216
"683","TheLoch",1867.69491525424,8.75,"UVR_index",0
"684","TheLoch",1867.69491525424,8.75,"all_chl",723.7
"685","TheLoch",1867.69491525424,8.75,"all_diat",667.9
"686","TheLoch",1867.69491525424,8.75,"AD_ratio",0.0589832553929703
"687","TheLoch",1867.69491525424,8.75,"master_chl",0.212011937329023
"688","TheLoch",1867.69491525424,8.75,"perc_chlb",0.535638070849338
"689","TheLoch",1867.69491525424,8.75,"perc_diatox",1.03723986856517
"690","TheLoch",1867.69491525424,8.75,"del15N_zscore",1.33477276854351
"691","TheLoch",1859.22033898305,9.25,"percC",7.02
"692","TheLoch",1859.22033898305,9.25,"percN",0.5
"693","TheLoch",1859.22033898305,9.25,"CN",16.34
"694","TheLoch",1859.22033898305,9.25,"del13C",-23.78
"695","TheLoch",1859.22033898305,9.25,"del15N",4.36
"696","TheLoch",1859.22033898305,9.25,"fuco",12.6
"697","TheLoch",1859.22033898305,9.25,"oscil",0
"698","TheLoch",1859.22033898305,9.25,"aphan",0
"699","TheLoch",1859.22033898305,9.25,"diadino",4.6
"700","TheLoch",1859.22033898305,9.25,"myxo",16.2
"701","TheLoch",1859.22033898305,9.25,"allo",39.5
"702","TheLoch",1859.22033898305,9.25,"diato",706.1
"703","TheLoch",1859.22033898305,9.25,"lutein",294.9
"704","TheLoch",1859.22033898305,9.25,"cantha",17.2
"705","TheLoch",1859.22033898305,9.25,"b_car",425.3
"706","TheLoch",1859.22033898305,9.25,"chl_ap",84.4
"707","TheLoch",1859.22033898305,9.25,"echine",28.7
"708","TheLoch",1859.22033898305,9.25,"pheo_a",409.5
"709","TheLoch",1859.22033898305,9.25,"phaeo_b",232.1
"710","TheLoch",1859.22033898305,9.25,"chla_pheoa",580.9
"711","TheLoch",1859.22033898305,9.25,"chlb_pheob",403.5
"712","TheLoch",1859.22033898305,9.25,"PI",0.418559218559219
"713","TheLoch",1859.22033898305,9.25,"UVR_index",0
"714","TheLoch",1859.22033898305,9.25,"all_chl",665.3
"715","TheLoch",1859.22033898305,9.25,"all_diat",710.7
"716","TheLoch",1859.22033898305,9.25,"AD_ratio",0.0559410848321767
"717","TheLoch",1859.22033898305,9.25,"master_chl",0.236088154269972
"718","TheLoch",1859.22033898305,9.25,"perc_chlb",0.566788766788767
"719","TheLoch",1859.22033898305,9.25,"perc_diatox",1.21552762954037
"720","TheLoch",1859.22033898305,9.25,"del15N_zscore",1.20424293944304
"721","TheLoch",1812.61016949153,12,"percC",6.76
"722","TheLoch",1812.61016949153,12,"percN",0.49
"723","TheLoch",1812.61016949153,12,"CN",16.04
"724","TheLoch",1812.61016949153,12,"del13C",-23.24
"725","TheLoch",1812.61016949153,12,"del15N",4.19
"726","TheLoch",1812.61016949153,12,"fuco",2.2
"727","TheLoch",1812.61016949153,12,"oscil",0
"728","TheLoch",1812.61016949153,12,"aphan",0
"729","TheLoch",1812.61016949153,12,"diadino",5.1
"730","TheLoch",1812.61016949153,12,"myxo",7.9
"731","TheLoch",1812.61016949153,12,"allo",22.8
"732","TheLoch",1812.61016949153,12,"diato",582.4
"733","TheLoch",1812.61016949153,12,"lutein",233.9
"734","TheLoch",1812.61016949153,12,"cantha",8.4
"735","TheLoch",1812.61016949153,12,"b_car",366.3
"736","TheLoch",1812.61016949153,12,"chl_ap",62
"737","TheLoch",1812.61016949153,12,"echine",17.2
"738","TheLoch",1812.61016949153,12,"pheo_a",388.8
"739","TheLoch",1812.61016949153,12,"phaeo_b",190.8
"740","TheLoch",1812.61016949153,12,"chla_pheoa",527.4
"741","TheLoch",1812.61016949153,12,"chlb_pheob",329.4
"742","TheLoch",1812.61016949153,12,"PI",0.356481481481481
"743","TheLoch",1812.61016949153,12,"UVR_index",0
"744","TheLoch",1812.61016949153,12,"all_chl",589.4
"745","TheLoch",1812.61016949153,12,"all_diat",587.5
"746","TheLoch",1812.61016949153,12,"AD_ratio",0.0391483516483516
"747","TheLoch",1812.61016949153,12,"master_chl",0.216022443890274
"748","TheLoch",1812.61016949153,12,"perc_chlb",0.490740740740741
"749","TheLoch",1812.61016949153,12,"perc_diatox",1.10428517254456
"750","TheLoch",1812.61016949153,12,"del15N_zscore",0.887241925913328
"751","TheLoch",1787.18644067797,13.5,"percC",6.91
"752","TheLoch",1787.18644067797,13.5,"percN",0.5
"753","TheLoch",1787.18644067797,13.5,"CN",16.14
"754","TheLoch",1787.18644067797,13.5,"del13C",-23.35
"755","TheLoch",1787.18644067797,13.5,"del15N",4.4
"756","TheLoch",1787.18644067797,13.5,"fuco",8.7
"757","TheLoch",1787.18644067797,13.5,"oscil",0
"758","TheLoch",1787.18644067797,13.5,"aphan",0
"759","TheLoch",1787.18644067797,13.5,"diadino",4.7
"760","TheLoch",1787.18644067797,13.5,"myxo",15.2
"761","TheLoch",1787.18644067797,13.5,"allo",42.7
"762","TheLoch",1787.18644067797,13.5,"diato",668.3
"763","TheLoch",1787.18644067797,13.5,"lutein",298.3
"764","TheLoch",1787.18644067797,13.5,"cantha",21.8
"765","TheLoch",1787.18644067797,13.5,"b_car",391.9
"766","TheLoch",1787.18644067797,13.5,"chl_ap",62
"767","TheLoch",1787.18644067797,13.5,"echine",40.6
"768","TheLoch",1787.18644067797,13.5,"pheo_a",332.7
"769","TheLoch",1787.18644067797,13.5,"phaeo_b",172.8
"770","TheLoch",1787.18644067797,13.5,"chla_pheoa",460.8
"771","TheLoch",1787.18644067797,13.5,"chlb_pheob",300.9
"772","TheLoch",1787.18644067797,13.5,"PI",0.385031559963931
"773","TheLoch",1787.18644067797,13.5,"UVR_index",0
"774","TheLoch",1787.18644067797,13.5,"all_chl",522.8
"775","TheLoch",1787.18644067797,13.5,"all_diat",673
"776","TheLoch",1787.18644067797,13.5,"AD_ratio",0.0638934610204998
"777","TheLoch",1787.18644067797,13.5,"master_chl",0.225726872246696
"778","TheLoch",1787.18644067797,13.5,"perc_chlb",0.519386834986474
"779","TheLoch",1787.18644067797,13.5,"perc_diatox",1.45030381944444
"780","TheLoch",1787.18644067797,13.5,"del15N_zscore",1.27883141321474
"781","TheLoch",1766,14.75,"percC",7.05
"782","TheLoch",1766,14.75,"percN",0.49
"783","TheLoch",1766,14.75,"CN",16.82
"784","TheLoch",1766,14.75,"del13C",-23.37
"785","TheLoch",1766,14.75,"del15N",4.02
"786","TheLoch",1766,14.75,"fuco",8.5
"787","TheLoch",1766,14.75,"oscil",0
"788","TheLoch",1766,14.75,"aphan",0
"789","TheLoch",1766,14.75,"diadino",4.7
"790","TheLoch",1766,14.75,"myxo",15.3
"791","TheLoch",1766,14.75,"allo",40.2
"792","TheLoch",1766,14.75,"diato",626.9
"793","TheLoch",1766,14.75,"lutein",273.7
"794","TheLoch",1766,14.75,"cantha",20.9
"795","TheLoch",1766,14.75,"b_car",370.1
"796","TheLoch",1766,14.75,"chl_ap",61.4
"797","TheLoch",1766,14.75,"echine",38.2
"798","TheLoch",1766,14.75,"pheo_a",311.9
"799","TheLoch",1766,14.75,"phaeo_b",195.4
"800","TheLoch",1766,14.75,"chla_pheoa",439
"801","TheLoch",1766,14.75,"chlb_pheob",322.5
"802","TheLoch",1766,14.75,"PI",0.407502404616864
"803","TheLoch",1766,14.75,"UVR_index",0
"804","TheLoch",1766,14.75,"all_chl",500.4
"805","TheLoch",1766,14.75,"all_diat",631.6
"806","TheLoch",1766,14.75,"AD_ratio",0.0641250598181528
"807","TheLoch",1766,14.75,"master_chl",0.223492175136276
"808","TheLoch",1766,14.75,"perc_chlb",0.626482847066367
"809","TheLoch",1766,14.75,"perc_diatox",1.42801822323462
"810","TheLoch",1766,14.75,"del15N_zscore",0.570240912383616
"811","TheLoch",1740.57627118644,16.25,"percC",7.58
"812","TheLoch",1740.57627118644,16.25,"percN",0.53
"813","TheLoch",1740.57627118644,16.25,"CN",16.67
"814","TheLoch",1740.57627118644,16.25,"del13C",-23.62
"815","TheLoch",1740.57627118644,16.25,"del15N",4.2
"816","TheLoch",1740.57627118644,16.25,"fuco",6
"817","TheLoch",1740.57627118644,16.25,"oscil",0
"818","TheLoch",1740.57627118644,16.25,"aphan",0
"819","TheLoch",1740.57627118644,16.25,"diadino",4.3
"820","TheLoch",1740.57627118644,16.25,"myxo",17.7
"821","TheLoch",1740.57627118644,16.25,"allo",41.8
"822","TheLoch",1740.57627118644,16.25,"diato",626.5
"823","TheLoch",1740.57627118644,16.25,"lutein",273.9
"824","TheLoch",1740.57627118644,16.25,"cantha",23.8
"825","TheLoch",1740.57627118644,16.25,"b_car",264.9
"826","TheLoch",1740.57627118644,16.25,"chl_ap",81
"827","TheLoch",1740.57627118644,16.25,"echine",26.2
"828","TheLoch",1740.57627118644,16.25,"pheo_a",256
"829","TheLoch",1740.57627118644,16.25,"phaeo_b",119.4
"830","TheLoch",1740.57627118644,16.25,"chla_pheoa",390.1
"831","TheLoch",1740.57627118644,16.25,"chlb_pheob",253.5
"832","TheLoch",1740.57627118644,16.25,"PI",0.523828125
"833","TheLoch",1740.57627118644,16.25,"UVR_index",0
"834","TheLoch",1740.57627118644,16.25,"all_chl",471.1
"835","TheLoch",1740.57627118644,16.25,"all_diat",630.8
"836","TheLoch",1740.57627118644,16.25,"AD_ratio",0.0667198723064645
"837","TheLoch",1740.57627118644,16.25,"master_chl",0.293821209465381
"838","TheLoch",1740.57627118644,16.25,"perc_chlb",0.46640625
"839","TheLoch",1740.57627118644,16.25,"perc_diatox",1.60599846193284
"840","TheLoch",1740.57627118644,16.25,"del15N_zscore",0.905889044356252
"841","TheLoch",1723.62711864407,17.25,"percC",6.63
"842","TheLoch",1723.62711864407,17.25,"percN",0.48
"843","TheLoch",1723.62711864407,17.25,"CN",16.21
"844","TheLoch",1723.62711864407,17.25,"del13C",-23.21
"845","TheLoch",1723.62711864407,17.25,"del15N",3.85
"846","TheLoch",1723.62711864407,17.25,"fuco",6.7
"847","TheLoch",1723.62711864407,17.25,"oscil",0
"848","TheLoch",1723.62711864407,17.25,"aphan",0
"849","TheLoch",1723.62711864407,17.25,"diadino",5.3
"850","TheLoch",1723.62711864407,17.25,"myxo",16.4
"851","TheLoch",1723.62711864407,17.25,"allo",42.3
"852","TheLoch",1723.62711864407,17.25,"diato",699.1
"853","TheLoch",1723.62711864407,17.25,"lutein",292
"854","TheLoch",1723.62711864407,17.25,"cantha",25
"855","TheLoch",1723.62711864407,17.25,"b_car",306
"856","TheLoch",1723.62711864407,17.25,"chl_ap",85.2
"857","TheLoch",1723.62711864407,17.25,"echine",31.9
"858","TheLoch",1723.62711864407,17.25,"pheo_a",274.4
"859","TheLoch",1723.62711864407,17.25,"phaeo_b",237.5
"860","TheLoch",1723.62711864407,17.25,"chla_pheoa",426.6
"861","TheLoch",1723.62711864407,17.25,"chlb_pheob",389.7
"862","TheLoch",1723.62711864407,17.25,"PI",0.55466472303207
"863","TheLoch",1723.62711864407,17.25,"UVR_index",0
"864","TheLoch",1723.62711864407,17.25,"all_chl",511.8
"865","TheLoch",1723.62711864407,17.25,"all_diat",704.4
"866","TheLoch",1723.62711864407,17.25,"AD_ratio",0.0605063653268488
"867","TheLoch",1723.62711864407,17.25,"master_chl",0.254898676938536
"868","TheLoch",1723.62711864407,17.25,"perc_chlb",0.865524781341108
"869","TheLoch",1723.62711864407,17.25,"perc_diatox",1.63877168307548
"870","TheLoch",1723.62711864407,17.25,"del15N_zscore",0.253239898853906
"871","TheLoch",1698.20338983051,18.75,"percC",7.26
"872","TheLoch",1698.20338983051,18.75,"percN",0.51
"873","TheLoch",1698.20338983051,18.75,"CN",16.7
"874","TheLoch",1698.20338983051,18.75,"del13C",-23.14
"875","TheLoch",1698.20338983051,18.75,"del15N",3.92
"876","TheLoch",1698.20338983051,18.75,"fuco",2.3
"877","TheLoch",1698.20338983051,18.75,"oscil",0
"878","TheLoch",1698.20338983051,18.75,"aphan",0
"879","TheLoch",1698.20338983051,18.75,"diadino",3.6
"880","TheLoch",1698.20338983051,18.75,"myxo",11.8
"881","TheLoch",1698.20338983051,18.75,"allo",45.6
"882","TheLoch",1698.20338983051,18.75,"diato",723.4
"883","TheLoch",1698.20338983051,18.75,"lutein",304.5
"884","TheLoch",1698.20338983051,18.75,"cantha",27.6
"885","TheLoch",1698.20338983051,18.75,"b_car",305.9
"886","TheLoch",1698.20338983051,18.75,"chl_ap",86.8
"887","TheLoch",1698.20338983051,18.75,"echine",36.9
"888","TheLoch",1698.20338983051,18.75,"pheo_a",352.2
"889","TheLoch",1698.20338983051,18.75,"phaeo_b",251.6
"890","TheLoch",1698.20338983051,18.75,"chla_pheoa",524.2
"891","TheLoch",1698.20338983051,18.75,"chlb_pheob",423.6
"892","TheLoch",1698.20338983051,18.75,"PI",0.488358886996025
"893","TheLoch",1698.20338983051,18.75,"UVR_index",0
"894","TheLoch",1698.20338983051,18.75,"all_chl",611
"895","TheLoch",1698.20338983051,18.75,"all_diat",727
"896","TheLoch",1698.20338983051,18.75,"AD_ratio",0.063035664915676
"897","TheLoch",1698.20338983051,18.75,"master_chl",0.249058789458442
"898","TheLoch",1698.20338983051,18.75,"perc_chlb",0.714366837024418
