1900.0113789822349, 17.291311754684784
1903.0064055822409, 18.483816013628598
1906.0006474248512, 18.483816013628598
1908.9952816461594, 19.080068143100448
1911.2985446020134, 19.080068143100448
1914.9849424674733, 20.868824531516168
1919.8229718108603, 22.65758091993183
1922.8168212747728, 22.061328790459925
1927.4245243225744, 23.850085178875645
1931.8011163173949, 24.446337308347495
1935.7190176145336, 28.02385008517882
1940.558224094014, 31.601362862010205
1944.937170361021, 35.77512776831344
1948.3944190669888, 39.352640545144766
1951.3925846965767, 45.31516183986372
1954.3899655687692, 50.0851788756388
1956.467610773411, 57.240204429301514
1958.7751898949405, 63.79897785349232
1961.5426368502453, 69.16524701873936
1963.8521778652635, 78.70528109028959
1965.6975348808312, 82.87904599659282
1968.0055063810585, 90.03407155025553
1969.8540024262081, 98.97785349233385
1972.1635434412265, 108.51788756388416
1975.160924313419, 113.2879045996593
1977.6976525944406, 118.05792163543438
1980.2339884967644, 122.23168654173764
1982.3092794292197, 125.809199318569
1986.6882256962267, 129.98296422487223
1990.1466515382879, 135.34923339011922
1994.294486752314, 138.33049403747873
1996.8312150333356, 143.1005110732538
1998.678533942392, 150.25553662691652
2001.2164393595071, 156.81431005110733
2004.2165668825837, 165.75809199318567
2007.4474130799438, 175.29812606473595
2009.7545998227754, 181.26064735945488
2012.291328103797, 186.03066439522996
2014.3666190362524, 189.60817717206132
